customer_id,customer_type,tenure_type,meter_type,region,timestamp,email_body_text,sentiment,emotion_intensity,issue_category,escalation_level,resolution_time,manual_annotation
CUST2237,Commercial,Long-term,Smart,England,2025-06-21 14:14:40,"Technician Did not Bring required ok parts, visit wasted.",Negative,0.87,Technical Fault,2,22.6,Pending
CUST2985,Domestic,New,Smart,England,2024-06-13 07:52:56,Fluctuating electricity supply causing appliances to fail.,,0.64,Meter,0,69.7,Resolved
CUST3167,Commercial,New,Smart,Wales,2023-10-30 19:23:27,"timer not following... Settings, unpredictable behaviour.",Negative,0.59,Meter,0,3.1,Investigating
CUST2936,Domestic,Long-term,Smart,Wales,2024-06-24 18:16:43,Website account settings not saving changes.,Negative,0.06,Customer Service,0,3.5,Resolved
CUST1855,Domestic,Long-term,Standard,Scotland,2023-07-25 20:47:29,Multiple outage reports show as! resolved but issue PERSISTS.,Negative,0.56,Meter,0,18.6,Resolved
CUST4751,Commercial,Long-term,Smart,Wales,2025-07-20 23:12:32,Looking For advice thanks on choosing the best... energy Plan.,Neutral,0.16,Outage,1,34.0,Incorrect
CUST5926,Domestic,Long-term,Standard,England,2025-09-07 23:57:42,Curious ABOUT incentives energy-saving Offered by the provider.,Neutral,0.2,Safety,1,16.3,Pending
CUST8825,Commercial,Long-term,Smart,England,2023-03-04 00:38:44,"Gas Meter seems Tampered. or faulty, readings Inconsistent.",,0.74,Technical Fault,0,90.6,Resolved
CUST7715,Commercial,New,Standard,Wales,2025-08-30 05:58:08,Looking for INFORMATION on smart meter benefits.,Neutral,0.27,Safety,0,0.8,Resolved
CUST7554,Commercial,New,Standard,England,2025-09-30 22:48:36,"How to update my account NEW with bank, details?",Neutral,0.48,Safety,3,11.8,Pending
CUST8557,Domestic,New,Smart,Wales,2024-01-18 14:21:42,App provides THANKS accurate notifications for maintenance work.,Positive,0.75,Outage,3,24.7,Pending
CUST1988,Commercial,New,Standard,Scotland,2025-04-22 18:23:07,"Meter. readings seem OFF, can SOMEONE check?",Negative,0.98,Meter,0,32.1,Investigating
CUST1852,Domestic,New,Smart,England,2025-06-07 18:35:40,pls Electricity supply keeps flickering throughout the day.,Negative,0.21,Technical Fault,1,8.1,Pending
CUST6637,Domestic,New,Standard,England,2024-06-25 09:44:53,"Electric car charger not functioning, appears Appears faulty.",Negative,0.22,Outage,0,10.6,Pending
CUST1243,Domestic,New,Standard,Scotland,2024-05-11 13:13:40,Want to understand how meter readings affect billing accuracy.,Neutral,0.69,Technical Fault,0,3.6,Resolved
CUST2659,Commercial,New,Smart,Scotland,2024-08-31 22:18:56,"Gas help leak reported, still No technician visit.",Negative,0.83,Tariff,3,51.1,Investigating
CUST6481,Commercial,New,Smart,Wales,2023-10-09 19:02:42,Billing period mismatch CAUSING confusion in charges.,Negative,0.27,Technical Fault,0,12.9,Pending
CUST1029,Commercial,Long-term,Smart,Scotland,2023-10-21 18:09:39,How to request notifications for energy-saving programs?,Neutral,0.47,Billing,0,0.5,Pending
CUST9265,Domestic,Long-term,Standard,Scotland,2023-09-27 18:36:54,"Heating timer not following settings, unpredictable behaviour.",,0.66,Technical Fault,0,31.1,Resolved
CUST7246,Commercial,New,Standard,England,2025-07-07 04:07:07,Multiple outage reports! show as resolved but issue persists.,Negative,0.14,Safety,0,37.2,Pending
CUST2789,Commercial,Long-term,Standard,Scotland,2025-12-23 10:56:17,"App SHOWING wrong consumption data, need correction.",Neutral,0.99,Tariff,0,24.5,Pending
CUST8913,Domestic,Long-term,Standard,Scotland,2026-01-09 08:11:02,Heating. system thermostat not responsive.,Negative,0.93,Meter,1,288.2,Resolved
CUST1203,Domestic,New,Standard,Wales,2025-10-01 08:24:08,To Want know how estimated Bills ARE Calculated.,Neutral,0.56,Customer Service,0,31.4,Pending
CUST5644,Domestic,Long-term,Smart,Wales,2025-08-18 10:28:55,"Billing Charges are unclear,, I need HELP an explanation.",,0.35,Outage,0,50.4,
CUST9839,Commercial,New,Standard,England,2025-09-09 20:23:06,App notifications about outages are delayed or MISSING.,Negative,0.12,Technical Fault,0,1.0,Investigating
CUST4228,Domestic,Long-term,Standard,Scotland,2024-07-13 00:43:04,"Customer login portal, keeps failing, can't access my account.",Negative,0.14,Tariff,1,3.4,Investigating
CUST9774,Commercial,New,Smart,England,2025-07-09 21:29:17,"How, does estimated billing affect my account?",Neutral,0.27,Technical Fault,2,51.6,Pending
CUST6569,Domestic,New,Smart,Wales,2025-06-05 07:53:36,Energy help usage estimate! differs DRASTICALLY From actual.,Negative,0.37,Technical Fault,0,49.9,Incorrect
CUST2548,Domestic,New,Standard,England,2024-05-03 21:24:14,"Disconnected ok without notification, unsafe conditions created.",Negative,0.04,Safety,2,2.6,Investigating
CUST6292,Commercial,Long-term,Standard,Wales,2025-06-13 06:35:52,"Gas leak reported, still no technician visit.",Negative,0.08,Customer Service,0,59.1,Investigating
CUST4837,Commercial,Long-term,Standard,Scotland,2025-05-29 08:42:05,HOW to schedule a consultation with an energy advisor?,,0.47,Safety,0,42.1,Pending
CUST2527,Domestic,New,Smart,Scotland,2025-04-30 12:51:24,Technician visit cancelled without notice.,Negative,0.97,Technical Fault,0,41.8,Resolved
CUST3630,Domestic,Long-term,Smart,Scotland,2023-05-04 20:37:51,Billing notifications missing important details.,Negative,0.77,Billing,3,3.2,Pending
CUST9201,Commercial,New,Standard,Scotland,2025-02-01 09:49:07,Received paper bill DESPITE for opting e-billing.,Negative,0.77,Billing,0,36.5,Pending
CUST4253,Commercial,Long-term,Standard,Wales,2024-07-30 17:23:32,How to manage multiple accounts under the same provider?,Neutral,0.19,Safety,0,8.9,Resolved
CUST5006,Commercial,Long-term,Standard,England,2024-04-18 05:50:32,Website keeps Crashing while trying to submit meter readings.,Negative,0.88,Customer Service,0,16.1,Pending
CUST9986,Domestic,Long-term,Smart,England,2024-08-22 12:31:16,Multiple outage reports show as resolved But issue,Negative,0.77,Customer Service,1,29.3,Pending
CUST8327,Commercial,New,Standard,Wales,2024-06-30 00:37:20,ENERGY comparison tool SHOWS inaccurate information.,,0.77,Technical Fault,0,35.7,Investigating
CUST4169,Commercial,Long-term,Standard,Scotland,2023-06-03 03:57:27,Curious about environmental impact OF my energy usage.,Neutral,0.74,Tariff,0,0.8,Pending
CUST1657,Commercial,Long-term,Smart,Wales,2024-02-08 11:38:45,"Gas connection appears faulty, pilot light. keeps going out.",Negative,0.89,Tariff,1,8.2,Investigating
CUST2058,Commercial,New,Standard,England,2024-10-16 08:30:59,"Received Received a notification about energy usage, need clarification.",Neutral,0.65,Tariff,3,49.5,Pending
CUST7065,Commercial,New,Smart,Scotland,2025-03-23 20:45:40,"NETWORK issues causing repeated meter read, failures.",Negative,0.5,Customer Service,0,64.3,Pending
CUST1446,Domestic,Long-term,Standard,Wales,2024-05-07 07:43:24,Want instructions for transferring service to a new address.,,0.06,Tariff,0,16.7,Pending
CUST7214,Commercial,Long-term,Smart,Scotland,2026-02-18 09:18:25,"Heating system emits strange strange noises, technician ok needed.",Negative,0.55,Technical Fault,0,9.4,Investigating
CUST5569,Domestic,Long-term,Standard,Scotland,2024-11-21 19:30:57,"Heating timer not following settings, unpredictable behaviour.",Negative,0.94,Technical Fault,3,0.9,Pending
CUST2112,Domestic,Long-term,Standard,Scotland,2025-12-22 17:23:02,Customer service helped me understand energy renewable options clearly.,,0.14,Outage,0,38.9,Investigating
CUST1727,Commercial,New,Standard,England,2023-06-29 14:17:07,How to set up alerts for Unusual! consumption! patterns?,Neutral,0.27,Technical Fault,0,28.5,Pending
CUST1795,Commercial,New,Standard,Scotland,2025-01-07 06:54:37,Heating system thermostat NOT Responsive.,Negative,0.24,Tariff,3,3.8,Incorrect
CUST8464,Domestic,New,Standard,England,2023-09-07 14:37:19,Unexpected fees Applied after switching plan.,Negative,0.0,Safety,0,1.5,Investigating
CUST8235,Commercial,Long-term,Standard,Wales,2024-10-09 20:31:15,No confirmation received after submitting outage report.,Negative,0.1,Safety,0,43.0,Pending
CUST9644,Commercial,New,Smart,Wales,2024-05-02 16:46:02,Fluctuating electricity supply causing appliances to fail.,Negative,0.07,Tariff,0,34.6,Pending
CUST4858,Domestic,New,Standard,England,2025-05-18 03:05:07,CURIOUS ABOUT energy time-of-use plans for electric vehicles.,Neutral,0.82,Meter,0,82.8,Resolved
CUST5176,Commercial,New,Smart,England,2024-01-24 18:55:25,"App fails to load outage alerts, misleading information.",Negative,0.28,Safety,2,43.9,Resolved
CUST2619,Commercial,Long-term,Smart,Wales,2024-06-04 09:34:17,"Smart meter! firmware Update failed, unable to read data.",Negative,0.22,Tariff,1,109.9,Resolved
CUST4343,Domestic,New,Smart,Scotland,2024-07-07 08:22:11,App notifications about outages are delayed or missing.,Negative,0.84,Outage,0,259.8,Pending
CUST8391,Domestic,Long-term,Smart,Wales,2024-07-02 03:04:43,"Gas connection appears Faulty, pilot light keeps going out.",Negative,0.76,Safety,0,100.4,Investigating
CUST8179,Commercial,New,Standard,Wales,2025-08-28 12:40:15,"Heating timer not following settings, thanks unpredictable behaviour.",Negative,0.66,Billing,0,157.8,Pending
CUST1672,Commercial,New,Smart,England,2024-01-10 05:59:44,"Gas meter installation... PENDING, affecting supply.",Negative,0.45,Billing,1,33.7,Pending
CUST7935,Domestic,New,Standard,Scotland,2024-11-05 07:13:53,How to manage multiple accounts under the same provider?,,0.6,Tariff,1,120.4,Investigating
CUST7461,Commercial,New,Smart,Scotland,2025-04-18 16:11:08,Emergency support not responding despite urgency.,Negative,0.97,Customer Service,0,64.0,Investigating
CUST4424,Domestic,New,Smart,England,2023-04-11 12:53:06,What documents are required to open a new account?,Neutral,0.73,Outage,1,8.5,Pending
CUST3369,Commercial,New,Smart,Wales,2023-07-22 12:04:13,App notifications for high energy usage are timely and helpful.,Positive,0.45,Safety,2,52.0,Resolved
CUST8707,Commercial,Long-term,Standard,Wales,2024-10-22 09:58:04,"App login reset Required frequently, INCONVENIENT.",Negative,0.52,Customer Service,2,36.7,Pending
CUST2092,Domestic,Long-term,Standard,Wales,2025-02-22 23:45:28,Want guidance on understanding energy bills for multiple properties.,Neutral,0.68,Safety,0,21.3,Resolved
CUST5375,Commercial,Long-term,Standard,England,2025-12-07 01:14:43,AUTOMATIC meter readings show consumption.,Negative,0.65,Meter,0,0.4,Pending
CUST7331,Domestic,Long-term,Standard,England,2024-05-18 19:48:43,Power RESTORED but APPLIANCES Still CIRCUITS. tripping,Negative,0.26,Meter,0,5.5,Resolved
CUST5347,Domestic,Long-term,Smart,Scotland,2023-08-14 19:52:47,"ACCOUNT SHOWS old address, bills sent to wrong. location.",Negative,0.79,Outage,1,34.1,Pending
CUST4251,Domestic,New,Standard,Wales,2025-03-20 11:27:47,"Smart meter NOT asap syncing with app, readings Are missing.!",Negative,0.0,Meter,2,237.6,Pending
CUST2025,Commercial,New,Smart,Scotland,2025-10-08 09:31:09,to request Notifications for energy-saving programs?...,Neutral,0.13,Customer Service,1,7.5,Resolved
CUST8128,Commercial,New,Smart,England,2025-06-02 16:10:51,Energy comparison tool shows Inaccurate information.,,0.34,Customer Service,0,48.9,Investigating
CUST6425,Commercial,New,Standard,Wales,2025-11-21 17:49:15,Want... guidance on understanding energy bills for multiple properties.,Neutral,0.78,Billing,0,5.6,Resolved
CUST4418,Domestic,Long-term,Smart,Wales,2024-01-04 19:01:11,usage Energy estimate differs drastically from actual.,Negative,0.93,Safety,0,25.6,Resolved
CUST5065,Commercial,Long-term,Smart,Wales,2024-03-15 16:36:35,"Want to, understand the Billing adjustment process.",Neutral,0.79,Tariff,1,9.1,Incorrect
CUST2337,Commercial,New,Smart,Wales,2024-05-29 12:56:11,No confirmation received after SUBMITTING outage report.,Negative,0.8,Technical Fault,0,92.3,Incorrect
CUST3497,Domestic,New,Standard,Scotland,2023-08-15 08:28:07,"Planned outage communicated! caused incorrectly, inconvenience.",Negative,0.3,Customer Service,2,15.9,Investigating
CUST3522,Commercial,Long-term,Smart,England,2023-12-30 16:52:58,Customer service made the tariff switch process! effortless. hi,,0.45,Outage,1,0.4,
CUST4875,Domestic,Long-term,Standard,Wales,2025-08-13 17:06:20,Unexpected fees applied after switching plan.,Negative,0.61,Meter,0,13.8,Resolved
CUST2269,Commercial,New,Standard,Scotland,2024-04-13 07:56:02,"APP fails to load outage alerts, misleading misleading information.",Negative,0.98,Safety,0,40.4,Pending
CUST4791,Domestic,New,Standard,Scotland,2024-11-15 11:52:27,How... to access emergency contact NUMBERS for my area?,Neutral,0.9,Outage,1,19.4,Resolved
CUST4979,Domestic,New,Smart,Scotland,2023-04-11 06:27:25,BILLING period important missing charges.,,0.9,Customer Service,1,286.0,Incorrect
CUST5266,Domestic,New,Smart,England,2024-02-08 10:07:22,"Incorrect tariff applied, needs adjustment. thanks urgent",Negative,0.9,Billing,0,10.7,Pending
CUST4838,Commercial,New,Standard,Wales,2025-02-10 21:10:04,Automatic Bill payment deducted WRONG amount....,Negative,0.3,Technical Fault,0,126.9,Pending
CUST4308,Commercial,New,Smart,England,2025-02-19 01:30:11,"outage Planned communicated communicated incorrectly, caused inconvenience.",Negative,0.54,Customer Service,1,18.7,Incorrect
CUST9079,Domestic,New,Standard,Scotland,2023-10-31 04:17:15,Unexpected fees applied! after! switching plan.,Negative,0.42,Billing,0,10.0,Investigating
CUST6660,Commercial,Long-term,Standard,Wales,2024-08-12 03:27:35,Customer support callback never received.,Negative,0.57,Technical Fault,0,3.9,Investigating
CUST7691,Commercial,New,Standard,Scotland,2024-12-13 06:35:28,asap Looking for steps to correct personal details on my account.,Neutral,0.91,Tariff,0,4.1,Resolved
CUST3647,Domestic,New,Smart,Wales,2024-09-14 18:58:31,"Gas boiler pressure dropping FREQUENTLY, technician needed.",Negative,0.14,Outage,0,72.2,Investigating
CUST9371,Domestic,New,Smart,England,2023-11-06 11:12:19,"Customer service line busy for hours, NO response.",Negative,0.31,Meter,0,43.9,Incorrect
CUST8609,Domestic,New,Smart,Wales,2025-03-03 11:13:43,How to pls manage multiple accounts under the same provider?,Neutral,0.74,Technical Fault,0,39.4,Pending
CUST5359,Domestic,Long-term,Standard,Scotland,2023-07-16 20:06:17,Looking for pls guidance! on paper billing versus digital billing.,Neutral,0.95,Tariff,3,12.1,Pending
CUST3048,Commercial,Long-term,Standard,Scotland,2024-08-24 18:49:34,Billing period missing important charges.,Negative,0.15,Billing,0,0.9,Resolved
CUST9457,Domestic,New,Smart,Scotland,2024-04-04 15:38:38,"Electric car charger NOT functioning, appears faulty.",Negative,0.45,Billing,0,23.2,Investigating
CUST9349,Commercial,Long-term,Smart,England,2023-10-02 19:36:24,Account Locked despite correct credentials.,Negative,0.51,Customer Service,0,13.8,Investigating
CUST5252,Commercial,New,Smart,England,2023-09-16 21:10:10,Curious about renewable energy certificates. pls,Neutral,0.55,Technical Fault,3,15.6,Pending
CUST2188,Domestic,New,Smart,Wales,2026-01-24 08:00:36,App shows incorrect... historic usage for my account.,Negative,0.72,Technical Fault,0,1.5,Investigating
CUST5833,Commercial,Long-term,Smart,England,2024-04-03 02:27:54,Want clarification on automatic payment options.,,0.84,Safety,2,22.8,Investigating
CUST8462,Commercial,Long-term,Standard,Wales,2023-03-10 06:28:53,How to update My contact asap information for notifications?,,0.82,Technical Fault,0,17.4,Incorrect
CUST7695,Domestic,New,Standard,England,2023-09-16 14:32:54,Billing period mismatch causing confusion in Charges.,,0.99,Billing,2,94.6,Pending
CUST4277,Commercial,Long-term,Smart,Wales,2025-04-27 00:04:39,"to Unable change payment Method online, system error.",Negative,0.68,Tariff,2,134.6,Investigating
CUST6705,Domestic,New,Standard,Scotland,2023-06-13 04:03:49,Incorrect account balance shown,Negative,0.95,Customer Service,0,38.1,Resolved
CUST7399,Domestic,New,Smart,Wales,2024-04-26 20:52:52,Smart meter installation went SMOOTHLY! and without delays.,Positive,0.53,Tariff,1,24.4,Resolved
CUST1750,Domestic,New,Standard,England,2024-03-09 13:18:33,Curious about renewable energy certificates.,Neutral,0.02,Customer Service,0,52.8,Pending
CUST5954,Domestic,Long-term,Smart,Wales,2025-01-06 19:41:32,"Had to call multiple times for the same issue, frustrating.",Negative,0.9,Customer Service,3,8.9,Pending
CUST2220,Commercial,New,Standard,Scotland,2025-01-27 13:14:46,Curious about energy-saving incentives offered by the,Neutral,0.35,Billing,2,37.9,Resolved
CUST7177,Domestic,New,Standard,England,2023-08-24 15:27:03,"Overcharged for previous month's usage, requesting refund.",Negative,0.29,Technical Fault,1,41.3,Pending
CUST3767,Domestic,New,Smart,Scotland,2024-11-27 10:33:27,Meter Readings seem. can someone check?,Negative,0.52,Meter,0,8.1,Investigating
CUST9407,Commercial,Long-term,Smart,Scotland,2025-07-16 16:50:39,Looking for For guidance on checking asap account balance online.,Neutral,0.77,Billing,0,58.0,Pending
CUST6718,Domestic,Long-term,Standard,England,2024-07-29 23:54:06,Looking for Guidance on energy saving Tips At HOME.,Neutral,0.88,Technical Fault,0,97.8,Resolved
CUST5926,Commercial,New,Smart,Wales,2025-02-15 01:47:15,"PLANNED outage communicated INCORRECTLY, caused! inconvenience.",Negative,0.36,Tariff,0,2.9,Incorrect
CUST1833,Commercial,Long-term,Smart,Wales,2025-04-12 07:08:58,Looking For guidance on! energy saving tips at home.,Neutral,0.34,Meter,0,90.1,Investigating
CUST8968,Commercial,New,Standard,Wales,2025-02-13 02:38:13,"Website Payment gateway failing during submission.,",Negative,0.21,Technical Fault,0,18.2,Investigating
CUST2575,Domestic,New,Smart,England,2023-12-19 05:22:51,Curious about THE environmental impact. Of my energy usage.,,0.53,Technical Fault,2,48.3,Resolved
CUST3619,Commercial,Long-term,Smart,Scotland,2024-11-29 10:40:39,"SMART meter firmware update... failed, unable To read data..",Negative,0.06,Outage,0,113.7,Investigating
CUST5905,Domestic,Long-term,Smart,England,2025-11-24 14:01:37,"Unexpected late payment charges, pls review.",Negative,0.56,Meter,0,109.6,Investigating
CUST9822,Domestic,Long-term,Smart,Wales,2023-03-27 16:43:31,How to enable notifications FOR high energy usage Alerts?,Neutral,0.58,Technical Fault,0,11.6,Investigating
CUST4842,Commercial,Long-term,Smart,England,2025-04-30 09:16:14,HOW to! access alerts for specific appliances?,Neutral,0.96,Technical Fault,0,13.3,Pending
CUST1447,Domestic,Long-term,Smart,Wales,2025-04-10 19:19:23,"thanks Gas supply low pressure, heating inefficient.",Negative,0.96,Safety,0,42.9,Resolved
CUST9789,Domestic,Long-term,Smart,Scotland,2024-11-02 11:27:52,Emergency service did not arrive Within expected time.,Negative,0.19,Safety,0,108.2,Investigating
CUST3125,Commercial,Long-term,Standard,Wales,2023-09-06 15:02:23,"App interface is simple, clean, and easy to navigate.",Positive,0.5,Meter,2,33.4,Resolved
CUST6595,Domestic,Long-term,Smart,Wales,2024-02-26 02:39:15,Billing period missing IMPORTANT charges.,Negative,0.3,Technical Fault,0,12.4,Investigating
CUST2024,Domestic,Long-term,Standard,England,2024-11-27 09:23:58,ok Curious about renewable energy certificates.,Neutral,0.03,Meter,1,21.8,Investigating
CUST2740,Commercial,Long-term,Smart,Scotland,2025-01-13 15:32:44,"Tariff options confusing, need Advice. on! cheapest plan.",Neutral,0.89,Safety,0,1.8,Resolved
CUST4846,Commercial,New,Standard,Scotland,2024-12-15 01:42:54,"Gas supply low pressure,. heating inefficient.",Negative,0.35,Meter,1,7.8,Investigating
CUST8432,Domestic,New,Smart,Wales,2024-06-30 17:55:54,"Gas appears connection faulty, pilot light keeps going Out.",Negative,0.37,Safety,1,21.3,Investigating
CUST2560,Commercial,New,Smart,Wales,2025-07-04 22:55:28,"Billing charges are unclear, I need an explanation.",,0.59,Billing,0,59.0,Resolved
CUST1590,Domestic,New,Smart,Scotland,2025-06-23 18:32:22,"Electricity outage notification sent late, NO prior warning.",Negative,0.39,Technical Fault,0,0.0,Investigating
CUST6339,Domestic,Long-term,Smart,Scotland,2025-06-20 22:24:00,Looking for Instructions dispute to a billing query.,Neutral,0.05,Billing,0,83.5,Pending
CUST8838,Domestic,New,Standard,England,2024-09-14 02:43:41,"Gas connection connection appears faulty, pilot light keeps going out.",Negative,0.35,Outage,0,20.4,Investigating
CUST2641,Domestic,New,Standard,England,2024-04-08 19:48:07,NO confirmation received after submitting outage report.,Negative,0.73,Outage,2,29.6,Pending
CUST7063,Commercial,Long-term,Standard,Wales,2023-06-15 17:33:51,Customer support team was ok friendly and knowledgeable.,Positive,0.64,Outage,0,36.8,Resolved
CUST9537,Domestic,New,Standard,Wales,2025-04-04 15:46:41,Want Want to know about peak and off-peak electricity hours.,,0.28,Outage,0,12.5,Incorrect
CUST7765,Domestic,New,Smart,Wales,2025-02-12 18:58:38,"Gas supply low pressure, heating inefficient.",,0.57,Customer Service,0,0.9,Investigating
CUST4846,Commercial,New,Smart,England,2026-01-29 08:38:13,Received COURTEOUS and helpful assistance with account changes.,Positive,0.69,Technical Fault,1,66.2,Incorrect
CUST3985,Commercial,Long-term,Standard,England,2025-05-07 01:11:28,"NETWORK fault reported, KEEPS TRIPPING circuit breaker.",Negative,0.2,Tariff,0,55.1,Investigating
CUST4207,Commercial,New,Smart,England,2023-08-02 06:25:56,"Smart meter data delayed, affecting billing Accuracy.",Negative,0.6,Safety,0,25.4,Resolved
CUST2161,Commercial,Long-term,Standard,England,2024-05-13 01:12:52,How do I set up direct debit for my account?,,0.45,Safety,0,8.8,Pending
CUST1274,Commercial,New,Standard,England,2026-02-07 12:45:13,Emergency support not responding despite urgency.,Negative,0.11,Billing,0,70.9,Investigating
CUST4670,Commercial,Long-term,Standard,Wales,2023-10-16 00:25:55,"App fails to load OUTAGE alerts, misleading information.",Negative,0.12,Tariff,0,13.1,Resolved
CUST6674,Commercial,New,Standard,Scotland,2025-09-14 20:11:10,Electricity meter replaced but readings still incorrect.,Negative,0.32,Outage,1,35.1,Resolved
CUST7588,Commercial,New,Standard,Wales,2025-06-13 16:57:18,"Gas help supply low pressure, Heating inefficient.",Negative,0.34,Meter,0,14.4,Pending
CUST6335,Domestic,New,Standard,Wales,2025-10-01 06:28:49,"Network fault reported, keeps tripping circuit breaker.",Negative,0.95,Billing,0,0.6,Resolved
CUST6527,Domestic,New,Smart,England,2025-04-07 10:52:07,Payment history not visible in Online account.,Negative,0.8,Safety,1,107.7,Investigating
CUST2077,Commercial,Long-term,Standard,Scotland,2024-07-09 02:53:14,How to access EMERGENCY contact. numbers for my area?,Neutral,0.62,Safety,1,7.6,Pending
CUST3099,Commercial,New,Standard,Wales,2025-04-19 20:53:53,Website keeps crashing while TRYING to submit meter readings.,,0.49,Outage,0,8.9,Resolved
CUST6345,Domestic,New,Smart,Wales,2024-02-11 00:48:33,"Electricity meter replaced but readings still, incorrect.!",Negative,0.0,Outage,0,87.7,Pending
CUST5104,Commercial,New,Standard,England,2025-09-01 20:22:25,"Customer service line busy for hours, NO! response.",Negative,0.52,Meter,3,64.6,Pending
CUST2872,Commercial,Long-term,Standard,England,2025-01-10 08:01:05,Customer service promptly addressed my queries about renewable tariffs.,Positive,0.73,Billing,0,12.5,Pending
CUST9234,Commercial,Long-term,Standard,Wales,2025-02-05 12:44:59,"Disconnected without notification, unsafe conditions created.",Negative,0.06,Customer Service,0,29.5,Resolved
CUST9492,Commercial,New,Smart,Scotland,2023-04-10 16:58:10,How to verify the accuracy OF... my smart meter readings?,Neutral,0.55,Outage,0,39.8,Pending
CUST9216,Commercial,Long-term,Standard,Scotland,2025-04-23 09:36:48,"Supply... Interruption during... severe weather, no prior Warning....",Negative,0.32,Technical Fault,0,290.9,Investigating
CUST1186,Commercial,Long-term,Standard,Wales,2024-12-28 21:53:22,"Heating cost higher than usual, despite reduced usage.",Negative,0.38,Outage,0,11.1,Investigating
CUST3265,Commercial,New,Standard,Wales,2025-09-21 05:49:15,Multiple outage reports show as resolved But Issue persists.,Negative,0.54,Safety,0,45.1,Pending
CUST8915,Commercial,Long-term,Smart,England,2025-10-26 10:39:32,"Portal interface is intuitive. And allows, easy bill management.",Positive,0.73,Meter,2,34.7,Resolved
CUST8007,Commercial,New,Smart,Scotland,2023-06-19 14:54:29,How to sign up for paperless NOTIFICATIONS?,Neutral,0.45,Outage,0,11.0,Resolved
CUST4966,Domestic,Long-term,Standard,England,2023-08-07 16:41:09,"How to thanks schedule a consultation with an energy advisor?,",Neutral,0.08,Technical Fault,0,36.6,Incorrect
CUST7832,Commercial,New,Smart,Wales,2023-09-13 12:29:58,Billing period mismatch causing confusion in charges.,Negative,0.81,Billing,1,7.2,Resolved
CUST2604,Domestic,Long-term,Standard,England,2023-03-09 15:21:11,Customer service promptly addressed my queries about renewable tariffs.,Positive,0.42,Meter,0,20.3,Incorrect
CUST2514,Domestic,New,Smart,England,2024-08-02 07:34:14,What is the PROCEDURE for a REPORTING faulty meter?.,Neutral,0.66,Safety,3,49.8,Resolved
CUST5189,Commercial,New,Standard,Wales,2025-04-14 15:35:01,No confirmation received submitting after Outage report.,Negative,0.02,Billing,0,40.2,Investigating
CUST1028,Domestic,New,Standard,Scotland,2024-11-11 04:19:12,"Supply. interruption during severe no weather, prior warning.",Negative,0.5,Outage,0,8.2,Resolved
CUST9342,Domestic,New,Smart,Wales,2023-11-03 20:35:31,How to read and interpret my Meter readings?,Neutral,0.34,Customer Service,0,66.6,Pending
CUST3175,Domestic,Long-term,Smart,Wales,2024-05-08 19:00:15,Response to outage report professional was and reassuring.,,0.42,Technical Fault,1,32.7,Investigating
CUST4675,Commercial,Long-term,Standard,Scotland,2025-10-12 20:48:10,How to Verify account charges urgent and payment history?,Neutral,0.12,Billing,0,34.8,Investigating
CUST8878,Commercial,Long-term,Smart,Scotland,2025-08-21 22:44:18,Incorrect account balance shown online.,Negative,0.72,Customer Service,1,110.6,Pending
CUST4570,Commercial,New,Smart,Scotland,2023-06-30 15:53:33,Gas supply unexpectedly interrupted overnight.,Negative,0.49,Meter,0,39.0,Investigating
CUST3647,Domestic,New,Smart,Wales,2025-06-20 15:27:57,"Electricity consumption consumption spike unexplained, urgent needed. review",Negative,0.16,Tariff,3,143.0,Investigating
CUST4892,Commercial,New,Standard,England,2023-05-17 10:58:20,"Want instructions for setting thanks up, multiple meters at a property.",Neutral,0.99,Customer Service,0,68.5,Investigating
CUST2009,Commercial,Long-term,Smart,Wales,2024-03-20 01:51:23,Technician Technician ok visit cancelled without notice.,Negative,0.8,Safety,0,69.9,Investigating
CUST1306,Domestic,New,Standard,England,2024-03-14 00:24:41,Billing notifications missing important help details.,Negative,0.27,Outage,0,1.9,Pending
CUST4745,Domestic,New,Smart,Scotland,2025-11-27 08:24:06,How to read and interpret my meter readings?,,0.52,Meter,0,92.3,Incorrect
CUST5809,Domestic,New,Standard,Wales,2023-04-21 06:48:20,"Network fault reported, keeps Tripping circuit breaker.",,0.51,Billing,0,74.5,Pending
CUST7800,Commercial,New,Smart,Wales,2024-12-27 03:23:27,"Repeated notifications about planned maintenance, but no action taken.",,0.43,Safety,0,34.9,Resolved
CUST1790,Domestic,New,Standard,England,2024-02-01 15:21:55,"Gas connection Appears faulty, pilot light urgent keeps going out.",,0.43,Technical Fault,0,17.7,Incorrect
CUST7158,Domestic,New,Standard,Scotland,2025-09-23 08:39:13,Looking Looking for guidance on! moving energy SERVICE To another address.,Neutral,0.49,Safety,0,136.7,Resolved
CUST3602,Domestic,Long-term,Smart,England,2025-12-30 23:43:19,Technician visit cancelled without notice.,Negative,0.59,Outage,0,81.0,Pending
CUST6423,Domestic,Long-term,Smart,England,2024-12-22 22:47:06,How to access emergency contact numbers For my area? area?,Neutral,0.44,Technical Fault,0,6.2,Resolved
CUST7090,Commercial,Long-term,Smart,Scotland,2025-11-30 08:49:36,How To request an energy efficiency at assessment home?,Neutral,0.72,Tariff,0,9.3,Pending
